comment,user_id,user_name,user_level,user_verify
冰冰也是2级怎么人家粉丝比你多300w？[doge],22445488,吃花椒得喵酱-,5,-1
都免费帮你家打广告了，这不把冰冰一年的鸭舌都给包了呀[doge],258455785,kozone,3,-1
等级太低趁机欺负一下[奸笑],86823115,寰光,5,-1
打钱！,81398718,陈杰伦子,5,-1
不打钱也得打点周黑鸭过来吧,389986490,小阿飞的米,4,-1
抽亿盒？[呆],309401901,种花家丶J20,5,-1
那不得安排一下[doge],521941607,bili_95485704893,4,-1
假的官方，拉不动，埋了吧[doge],26356295,通州四院主治医师,5,-1
赶紧打钱了[doge],230210066,_少年回头望_,5,-1
不给我们冰冰送一点过去，还在这发评论[doge],413595483,冰冰家的喵酱,4,-1
打钱吧,96808840,神秘的异次元1992,4,-1
抽一年份,6379711,胖头鱼公主王冰冰,5,-1
在，抽份鸭脖[doge],316226710,楼下li大爷,5,-1
在，抽个鸭,266133855,300时,5,-1
真的假的,419154625,羽Twich,4,-1
你这ID，注册的太晚了[doge],266133855,300时,5,-1
广告费给了没有？,16328797,ICE熊,5,-1
打钱吧,349495627,你的发梢丶,4,-1
快欺负二级萌新[doge],13613645,漆柚的此理,5,-1
快快快，抽奖呀,384722839,云雾之湾Cloudy,4,-1
回复 @NM来去之间SL :[热词系列_知识增加][热词系列_好家伙],104494687,爱吃萝卜我很菜,5,-1
白白错过一次涨粉的机会,3364563,逼王燕双鹰,5,-1
是杨国福家哈哈镜厂里产的久久鸭[doge],276181941,大胆不敌者,5,-1
抓紧打钱吧，打鸭脖也行，冰冰爱吃,259665548,大唐-罗马都护府,5,-1
👍👍👍,1907709,Ur叫兽,6,-1
居然是真的官方[笑哭][笑哭][笑哭],491096659,一个能火的名字,4,-1
给冰冰寄鸭脖呀,153401106,宽绰君子,5,-1
[doge]这粉丝数量活的不像一个官方号,13754621,不务正业的阿痕,5,-1
冰冰吃了都说好[鼓掌],9974326,犯困土豆,5,-1
二级官方号！！！！！！,287023913,吃华瞄的花椒,4,-1
打钱吧,86970457,kevinfc738,4,-1
湖北人捞一捞[微笑],258844922,-大门夹脑瓜-,4,-1
回复 @gbfk7706 :啊这。。,523928609,阿兹卡班应届生,4,-1
100个粉丝，太寒碜了,11685847,冬有白夜行,6,-1
在？抽五个鸭翅？再送一张豆腐皮呗[doge][吃瓜],172841695,正在缓冲的中二少年,4,-1
在？抽个鸭舌,21984879,NicetoEatYou-,5,-1
在？抽个鸭子[doge],486995032,昔拾曦,4,-1
太沉捞不动,398177544,雷代楼,4,-1
打钱,265950024,阿门是我,4,-1
兄弟，送几份鸭舌涨涨人气哈,98566081,脂玉凝,5,-1
实在惨，你[笑哭],29394132,逸清ilove_you,5,-1
捞一下,51214,和春哥打过平手,5,-1
送你上去,517765851,某科学的围棋老师,4,-1
这还不赶紧开一波抽奖2,11614413,Teen-Young,5,-1
在，抽一份？,171670815,食花椒的瞄酱,5,-1
回复 @gbfk7706 :不至于不至于,36569156,sl蓝,5,-1
啥时候抽一箱[妙啊],432253834,文明喜爱运动,4,-1
不送一箱？,279213292,只有一只袜子,4,-1
记得多给冰冰寄点鸭舌[2233娘_大笑],11000608,_火星照耀十三个州府_,5,-1
大家点点关注，回头抽奖。（只抽我（不是）[狗子],377696632,尼古拉斯-凯皇,5,-1
128个粉丝活的不如高仿，还不赶快抽奖[歪嘴][歪嘴],89358884,壮志灬凌云,5,-1
建议给我发一箱卤鸡蛋,3341191,丨我是坏人丨,6,-1
快打钱,437299117,海街日记w,3,-1
回复 @gbfk7706 :[热词系列_好家伙],442930573,TWYYZF,4,-1
你这粉丝数丢不丢人,52882771,有一只甜甜,4,-1
你的太甜了，冰冰喜欢辣的[doge],14303570,小田甜吖,5,-1
回复 @gbfk7706 :希望身体没事[保佑],352891424,改个昵称也太贵啦,5,-1
说，你能承包冰冰一辈子的鸭舌吗？[嫌弃][嫌弃][歪嘴],355723847,虹蓝的粉头,4,-1
抽个鸭脖,346159989,吃花卉的喵酱,4,-1
136粉丝🙃,20585842,吐槽恺恺,5,-1
我就不一样了，怎么能老找人家要鸭舌呢，能抽个鸭锁骨不[doge],1882049,小卡尔维诺,6,-1
胡说，她喜欢的是我给她买的鸭舌,160300378,吃锅包又的瞄酱,4,-1
来吧，抽奖助个兴[doge],412486344,咔咔皮卡丘滴,4,-1
来都来了 顺便给冰冰结下广告费[妙啊],5910911,ChrisLeeE,6,-1
回复 @柘木翻翻过 :怕不是刚注册的账号,15695349,乙醇羧酸一条线,5,-1
143粉丝太惨了吧[笑哭],12979043,别看了你就是没头发,5,-1
你不对劲，你是我见过最勤奋的官方号二级也别这么卑微，要高冷些，别回复这么多[doge],32334169,精通发信号,5,-1
在？抽一份,362044248,666六便士,5,-1
在这里认识了你[微笑],49590691,星原幸太郎,4,-1
周黑鸭才是yyds[doge],14341072,一个等边三角形,4,-1
武汉久久鸭。[doge],193566841,张将军乃天人也,6,-1
不要脸[吃瓜],57143626,忠犬大哥,5,-1
快和冰冰联动一下,302662352,雪画雾,5,-1
你是刚注册的吧(ಡωಡ)hiahiahia,4560036,默默嘟念倪,5,-1
要么给冰冰打钱 要么抽点人 选一个吧,440776328,一只鹿鹿鱼,3,-1
171个粉丝了[doge],233899656,理想当个酷盖儿,5,-1
@周黑鸭,4560036,默默嘟念倪,5,-1
打钱,41045828,塞花椒的喵酱,4,-1
笑死了吧你,315122314,奥利给韵,5,-1
有考虑买几个粉丝吗？,346159989,吃花卉的喵酱,4,-1
回复 @NM来去之间SL :[霜叶-疑问],512302803,碳酸炒粉,4,-1
抽个鸭,435882235,落叶知秋想入菲菲,4,-1
你好好反思一下为什么比不过一个150粉不到的邯郸市图书馆[辣眼睛],565575013,笑未咽人未散2,3,-1
再送冰冰一盒鸭舌吧哈哈哈哈哈,15672965,心里很酷,4,-1
好家伙[doge][doge][doge],10156654,吃腊椒的喵酱,5,-1
送她送她送她,332145705,梅梅咪哒,5,-1
搞抽奖。保准粉丝翻倍[OK],10034136,未离Kathy,5,-1
承包一下她的鸭货吧,332145705,梅梅咪哒,5,-1
快抽鸭脖,71253648,精神科二病区王主任,5,-1
在，抽奖[OK],32922079,加油鸭_浮世心安,3,-1
真人这么几个粉丝啊哈哈哈哈哈哈,19083465,糖糖粽,5,-1
周黑鸭打钱啊[doge],161807890,寄寒霄,5,-1
在？送份鸭舌？,167145381,是肸子不是胖子,5,-1
自觉点，打钱！,92836816,Fred_Xuliu,4,-1
抽份？,96944666,绯色的黯影,5,-1
送一吨给冰冰吧，毕竟给你家广告了,438853621,吃花椒的喵酱的真男友,5,-1
你这也不行啊，赶紧搞点活。[doge],60424509,宫氺叁叶,5,-1
好家伙,72616737,圆圆芋园,4,-1
现在关注我就是老粉丝了,374135,安德烈将军,5,-1
抽箱鸭翅？,26569477,才才不想思考,5,-1
你不抽？,359697449,boomplain,4,-1
在？抽个鸭脖,495964994,吃花椒的酱鸭,4,-1
哈哈哈哈哈,387134882,她在花间笑,5,-1
好蹭，把钱结一下[doge],108194393,小学上了30年,5,-1
[妙啊]安排一下恰饭可以吗鸭鸭,17711070,是老羊09,5,-1
在？为什么你就200多粉丝？，还才2级？别人家低仿号都几千粉了[doge],152325174,可爱的地理课代表,5,-1
回复 @周黑鸭yayaya :我六级,4587936,张大麻子让你体面,5,-1
打钱,250705159,yu小气,5,-1
太捞了,325543212,小橘和吃花椒的喵酱,4,-1
在？抽个鸭,38561151,椒吃花的喵酱,5,-1
这波热度，赶快抽奖给自己涨粉呀，咋还不行动,475769218,出其东門,4,-1
回复 @柘木翻翻过 :多起来了[笑哭],40693111,文明河蟹,5,-1
她还是那么喜欢我买给她的鸭舌[喜欢],552775805,睡花椒的喵酱,4,-1
"回复 @gbfk7706 :[辣眼睛][辣眼睛][辣眼睛]
[思考][思考][思考]
[星星眼][星星眼][星星眼]",325866996,潜水的猩猩,5,-1
两百粉丝[哦呼]，怀疑中,423898124,忘川渡人txt,4,-1
还不赶紧给冰冰打钱[辣眼睛],1043569668,喜欢吃冰淇淋的鱼,3,-1
真的是官方号吗[doge],351805792,LrvingzzZ,4,-1
居然真是官方，也太惨了，那个能抽鸭脖吗？[doge],90333832,哇偶哇欧灬,5,-1
抽个优惠券[滑稽],37622164,神源俊河,5,-1
打钱  少废话,356645357,硬盒668,5,-1
快速给我老婆打钱，gkd[doge],92204821,YZPhoenix,5,-1
抽抽抽  必须抽一个,109346149,成成哥哥呀,5,-1
打钱！,482657312,囸义的伙伴阿,4,-1
抽个鸭脖吧 我马上关注当老粉,356565842,善文殇,4,-1
冰冰也是二级号啊[阴险],109426241,陆少羽dhdkb,5,-1
你可太惨了[doge][doge],76568049,郑桑丶,5,-1
哈哈哈哈哈,433669305,运气最好先森呀,5,-1
等抽奖,347670638,i划船全凭浪,4,-1
该打钱了，免费给你打广告，心里没点数么[doge],678014544,笼瞎,3,-1
在？冰冰给你打广告了，广告费结一下，我是她老公，直接打钱给我就行[傲娇][傲娇][傲娇],471022956,啥雕啊,4,-1
这你不一辈子赞助？,41040061,一位不愿意透露姓名的葛阳先生,5,-1
在？抽盒锁骨,9333256,老衲镀铁不渡人,5,-1
这不趁机抽一波吗？,732321,幽灵潜艇,6,-1
捞一下 太重了 扔掉[热词系列_锤],18073055,a水水水水水水水水水,5,-1
做个人吧，抽一箱[妙啊][妙啊][妙啊],25640311,Space_22,5,-1
哟，二级号[doge],13224881,-秋弋-,5,-1
打钱[吃瓜][吃瓜],487441303,大树的孤独,3,-1
抽一百份鸭舌吧！[吃瓜],487441303,大树的孤独,3,-1
只要你抽的多，我们就是好兄弟[OK][OK][OK],438026943,哎呀_裂开了,4,-1
你这官方🌿的离谱,94882594,隰九儿,5,-1
好家伙，不送冰冰张永久打折卡吗？[滑稽],22835420,唐心音,6,-1
在？ 送箱鸭脖或鸭胗？ [思考],49736681,潇洒哥_jn,5,-1
因为冰冰订了份周黑鸭[OK][OK][OK],55479661,b站云中鹤,5,-1
有一说一   你真的像一个高仿号[偷笑],436371100,不吃花椒粉的喵酱,5,-1
抽个一年份的鸭货吧[doge][doge][doge],1560592,灬晓东,6,-1
官方号？二级？,67479401,小洛哥,5,-1
这不抽一根鸭舌,5725739,空白SAR,5,-1
[doge]不抽一箱鸭脖吗？来都来啦？,124937751,一本正经钟先森,5,-1
回复 @gbfk7706 :事业有成，前途无量；做大做强，再创辉煌！,172630975,长安城外的夜,5,-1
好家伙，才两级啊[doge],160911827,温迪的塞西莉亚花,5,-1
给几张免费券呗[doge],2213946,奇葩のZero,6,-1
在，抽十份周黑鸭？,398971729,呼呼哈嘿wj,4,-1
在   抽一份冰冰同款鸭舌[doge],317446128,无奈的无籁-,4,-1
才300多粉丝，还没你门店多，好好反思一下,16758479,芒果君L66,5,-1
在？抽点鸭货？,436245774,山似眉峰聚,5,-1
2级号？,634918763,就想吃吃喝喝,4,-1
打钱[生气],379474616,人间理想莹冰冰,5,-1
在 抽箱零食,1624358,辛辣咖啡豆,6,-1
广告费结一下 有没有眼力劲,601603733,直到遇见伱,2,-1
鸭舌鸭架可好吃了，建议抽奖直接黑幕我[doge],33012010,OKKieeeeee,5,-1
好家伙，这么惨的官方，我直接好家伙,384157957,凝血因子三,5,-1
这么硬的带货都带不动你么,5955920,nostrodamas,5,-1
在？人家给你宣传不送人家点 [doge],486470922,婷婷圣火,4,-1
承包，懂？,357522158,某日常的佐天泪子,5,-1
这不得抽个奖,302416724,飞翔的蒲公英丨,4,-1
打钱[妙啊],9601434,老田田田甜,5,-1
在？为了冰冰在长春多开几家？,286095678,東京中央銀行官方賬號,5,-1
广告费不抽10盒？？[doge][doge][doge],432473724,做一个仰望星空的喵,4,-1
在，抽根鸭脖[doge],86077839,外星人也说中国话,5,-1
这你们不给冰冰一份终身免费券，路人都看不下去了[doge]人家上镜连衣服的logo都要遮住，以免有带货的嫌疑，给周黑鸭打广告可是毫不忌讳[吃瓜],1294654,六合鹰扬,6,-1
打钱，快[狗子],447537591,琦dududu,4,-1
打钱,400205689,这货不是麦兜,4,-1
抽一份,690201398,楠木木使劲冲,2,-1
打钱,89039205,吃fa椒的喵酱,5,-1
在？广告费结一下[妙啊],522060218,气啥名字烦死了,4,-1
好家伙你这广告蹭的,53765624,田晓晨c,5,-1
你要笑死我啦,238204607,吾同叶落,3,-1
我爱辣怪鸭,597751810,阿宅委员长在此,3,-1
回复 @周黑鸭yayaya :心是辣怪鸭,597751810,阿宅委员长在此,3,-1
在？抽一份大礼包？,265201546,爱吃肉的小泰迪,5,-1
打钱！,3853517,冰冰的冰糖葫芦咬不动,6,-1
gkd，快抽[滑稽],245059105,爱吃华椒的喵酱,5,-1
我喜欢吃鸭锁骨抽一份吧[微笑][微笑],9593721,作楠,6,-1
好家伙，广告费给一下？,301193364,恶霸西门七仔,5,-1
给孩子寄点吃的吧，天天给你打广告[嫌弃][嫌弃][doge][doge][抠鼻],28136331,一片冰心在我身,5,-1
以后冰冰还要自己花钱买吗[微笑]长点心嗷,347119437,城北徐公xz,4,-1
连夜注册的b站吧[笑哭][笑哭],12309480,小枫晴匠笨芽,6,-1
多寄点,39309712,Volcanoooo火山,5,-1
在？抽一箱？,421293616,喜欢的姑娘眉如远山,4,-1
抽100份鸭舌,10480927,你亲爱的半藏哥哥,5,-1
你抽几包我就关注你[doge],16559569,一只二哈叫外卖,6,-1
@周黑鸭,52244910,女孩一哭我就想锤,5,-1
你这也太难捞了吧[doge],363830065,陌上花开否-,4,-1
@周黑鸭,66867198,我捡到了你的胸,5,-1
二级小鸭鸭，打钱,223342433,123321走,4,-1
你等级好低哦,377995236,城北檀奴,3,-1
我合理怀疑你是假的周黑鸭,242031189,月上柳稍头哦,5,-1
这不打广告费吗[doge],392312505,SAILOR_Fy,5,-1
在？抽个鸭货,5831913,蒙娜丽莎与上班族,5,-1
在？送点鸭锁骨,22155724,我真的叫PDD,6,-1
在？抽份锁骨,18723248,啊b郑有你的,5,-1
在？抽个鸭舌,8830081,发呆的柯基,5,-1
[微笑]在冰冰的评论区总能发现点新东西.,39253357,-BlackNight-,5,-1
我也爱吃哈哈哈哈，确实挺好吃的,299402064,想吃汤圆啊,5,-1
啥也别说了，打钱,301541651,地球树林,5,-1
还不抽个奖？,14690985,摼D啦baby,5,-1
你家东西是真的好吃（正在啃,1952495,干锅蛋卷,5,-1
打钱,292050630,吃花椒的冰醤,5,-1
在？抽份鸭腿，要辣一点的[doge],224818215,酸甜小醋,5,-1
你开店也不是一天两天了，行业的规矩你应该是懂得吧！,197579589,不爱吃菜的肥猫,5,-1
想要得王冰冰同款周黑鸭的小伙伴赶紧进我主页，抽奖安排上了，冲！[打call][打call][打call],1120737881,周黑鸭,3,1
明天就在你左边开一家煌上煌，右边开一家小黄鸭[doge],86955453,青天上的太阳,6,-1
回复 @周黑鸭yayaya :事已至此，抽不抽个鸭子你就说吧[doge],123349550,才不是若受呢,5,-1
抽一份鸭锁骨,15966447,我不管我不听,3,-1
[doge]终于看见比我等级还低的了[吃瓜],325133438,四川音乐学院川音青年,4,1
你这么快就上架冰冰同款了你[笑哭][笑哭],123769609,琉璃天空へぺべ,5,-1
宁这是火速来B站新注册的号吧[doge],277815806,听见下雨の聲音,3,-1
打钱，广告费,677592839,bili_84807909342,3,-1
据说爱看长江，你不安排下,399731566,小奇奇1988,4,-1
你这不送人家一箱！你看看人家粉丝数 接推广都好贵的！,277465237,一罐柯基酱,5,-1
第613号粉丝,316680425,蹲地外勾连饭卷团灭,4,-1
捞不动啊[微笑],242488308,-12x-,5,-1
我爱吃你家鸭肠,107637237,梦想家小呆子,5,-1
快来欺负2级小号鸭哈哈哈,276237253,江苏小尹,4,-1
抽个鸭舌[doge],502980521,羽生结弦的秋日,3,-1
打钱！,89618076,一碗老可爱,5,-1
[doge]别自恋了，人家吃的鸭脖王,43924234,嘿嘿嘿zhnimi,5,-1
最惨官方实锤,8938742,翠花党,5,-1
这不送一点[吃瓜],44370144,白嫖六盖品糖钟德雁乌,5,-1
还有点数？赶紧打钱！！,179219726,普通的魂淡,5,-1
看你的名字，来晚了吧，真名不打算买回来[doge],24868214,麋鹿了嘛,5,-1
抓鸭子，抓几只[吃瓜],477863764,副驾驶--tiger,4,-1
你要笑死我[doge],49472315,南部武士LU,5,-1
这居然不是高仿,40059776,月满风雾去,5,-1
最惨官方[doge],164576379,好大一碗柿鸭粥,5,-1
给冰冰打钱！[妙啊],446040700,逃小桃,4,-1
抽奖，抽到我就关注你。[doge],440761369,喵咪美酱,4,-1
那你还不赶紧打钱？,24780018,拾荒哟,5,-1
回复 @周黑鸭yayaya :我怀疑你们不是官方[doge],329104656,背后是菊花,4,-1
在？打钱？,447534226,我不习惯甜的,4,-1
还真是官号，太惨了！,302653970,shrhfhs,4,-1
我也超爱你家的鸭！,24478548,楠木可子,5,-1
打钱！,483370707,爱学习的迈可儿,4,-1
哈哈哈，捞,39171373,油炸蚂蚁心,5,-1
确定不是绝味吗[doge][doge],647594635,风语轻城,4,-1
好惨一官方[偷笑],396749486,北极熊我爱我家,5,-1
关注还没点赞的人多，你这不行啊，赶紧抽鸭舌,486249337,飞快的飞翔,4,-1
在？抽个鸭舌,38317616,黎小鸽,3,-1
有点数，打钱,26054428,余额不足RL,6,-1
在？抽份同款鸭舌,172346208,是瑾瑜不是鲸鱼啊,4,-1
广告费麻烦交一下[歪嘴][歪嘴]鸭鸭冲鸭！,18176426,未央不歌,5,-1
在？抽个鸭子,6680556,辣鸡ovo,5,-1
"低情商:他习惯我家的鸭舌
高情商:支付宝账号发一下",2505115,迪迦奥特猪_,6,-1
1000粉了，鸭鸭你怎么混到需要靠冰冰带的。,8084514,知乎官方账号,5,-1
今年冰冰年份鸭舌敢包了吗？瞅瞅你的粉丝，还不如十八线up多？冰冰都给你免费代言了。还怕没粉丝去买呀！！！,2076325,米诺牛,6,-1
抽一份,313969700,塘底荔枝,5,-1
我在广埠屯买不到卤香菇都停产了，香菇那么好吃给我抽一波吧,29765942,珅珅不是坤坤,5,-1
广告费记得结下  谢谢[doge][doge],384158103,大熊jc,4,-1
快给冰冰结下广告费！,37345100,云兮子,5,-1
是不是该打钱？( ゜- ゜)つロ这广告打的,320566322,灰尘大的那,4,-1
抽一套鸭货吧,35590234,宪哥儿没钱,5,-1
打钱 打钱 打钱,325980083,向光向光向光,6,-1
今晚吃你家大餐去[大笑],4103323,无双炮姐,6,-1
抽个奖[捂眼],412150764,椰子与葵,4,-1
在?抽个鸭[doge],484109547,克利西塔拉,4,-1
回复 @周黑鸭yayaya :好[doge][支持]格局很大！情商很高！[滑稽][支持],167955867,卢泰文,5,-1
你这蹭热度可以啊[doge][doge][doge],49182662,祈缘生,5,-1
哈哈哈哈哈被抢注了吧哈哈哈哈哈好可怜的官方,17129995,白鹭和他的小伙伴,4,-1
哈哈哈哈哈,357361397,35041112509_bili,3,-1
在？抽盒鸭脖？[doge],383130498,今天也要好好学习鸭6,4,-1
来抽一份[妙啊],314023884,看这碗又大又圆,5,-1
周黑鸭都来了,410059582,高配人类,4,-1
私号公用？[doge],35499780,是伊东啊,5,-1
"2级萌新耶～媷一把
鸭鸭什么时候抽个奖呗",13444759,一墨染一,5,-1
你的粉丝数让我严重怀疑你是假的,355084821,蒸胡萝卜的柚柚爸,3,-1
来了？抽份鸭舌？,276855015,荀彧的或,5,-1
欺负一下[惊喜],485177430,-Entity_303-,4,-1
心里没点数吗？打钱[doge],488362741,是小狮子呀,4,-1
你这号还带个yaya，一看就是高仿[doge],12707720,yatphets,5,-1
煌上煌表示不服,291233877,吾王美如画吾王慧如诗,5,-1
2级官方，快来欺负下[doge],296713277,小呆呆戴,5,-1
抽个宠物鸭,511199959,嘤英国大力士,4,-1
捞一捞,32986163,比吧啵嗯哼,3,-1
在？不打钱吗？,30986912,爱吃花椒的党妹,5,-1
多开点店啊，旁边都是久久鸭，绝味鸭脖，你不着急吗？[doge],99722060,叫我周庄,4,-1
你看着办[滑稽],325276256,Weirdo_七政,4,-1
我都当上鸭子了，能不能给我抽份鸭腿[doge][doge][doge],44586744,-KirigayaAsuna-,5,-1
打钱打钱打钱,390087077,DC_xiu,5,-1
[doge],343888089,急了就这,4,-1
回复 @圐齾圙 :一份不够，抽一箱把,43174344,marry700,5,-1
回复 @周黑鸭yayaya :关注了，抽个鸭脖吧,492891585,来打我呀吼吼,4,-1
打钱会吗,415141320,limit_橘,3,-1
在？抽个奖？[tv_doge],12604735,Plula,5,-1
在？抽个鸭舌,44786285,-贪吃の-,5,-1
妄想症[doge],171951021,吃青椒的喵酱O,5,-1
在？抽个鸡脚脚，要[2021]个,422070,曦微,6,-1
在？我是你家去年新晋的股东[2021],68013987,雨落七步成诗,5,-1
快打钱,391920285,她丶不存在,4,-1
回复 @圐齾圙 :他还真要抽了[doge]，去看他的动态hhhhh,27407940,粗茶ovo,5,-1
在？抽一车鸭脖？,10937466,AnthewDurandal,5,-1
抽一份大礼包啊[OK],24951,萝莉军团の首领,6,-1
欺负一下二级号[doge],204889002,安乐无忧丶,5,-1
给我老婆打钱吧,14034733,LG谷雨,6,-1
在？抽只鸭鸭~,7136480,七彩堇年,5,-1
@周黑鸭,43715482,二氧化硅2333,5,-1
我，周黑鸭，打钱,73196858,种花椒树的喵酱,5,-1
广告费交一下[吃瓜],344864229,无情冬冬,5,-1
2级号给👴爬，等等，给我老婆留点鸭货[OK],95336566,我不知道名字能有多长反正越长越好,4,-1
在？抽份鸭舌[阴险][阴险][调皮],93680912,靠着楼墙丶断了过往,5,-1
老婆很喜欢，每次出差都带一包，好评[妙啊],24812095,爱吃芥末章鱼的喵酱,6,-1
给冰冰打钱,166632134,清欢味在人间,4,-1
那你还收钱[doge][doge],289571375,西柚君yu,5,-1
抽一份[打call],255795159,渐毋书,4,-1
这不给冰冰送个终身VIP会员？,764693,狐之不归,6,-1
打钱[doge],350531931,白衫银草,5,-1
在?抽份鸭货?[doge][doge],344129077,一袖南烟顾离欢,4,-1
你们的鸭会开脚吗,2287618,淑慧阿姨教你转大人,5,-1
快！抽一份[doge][doge][doge],322723518,从银河跌落,3,-1
哎 你这自觉点啊[doge],20841677,一只叫BeaNys的猫头嘤,6,-1
抽三五十盒吧[doge],318618001,ゆ小恶魔兽,5,-1
有点数吧，打钱,14977356,黄金胖头鱼,5,-1
抽一份周黑鸭吧[妙啊],392835159,河上星,4,-1
不抽一个全家福？,43427589,薄衫君,5,-1
抽份鸭舌呀[doge][doge][doge],505309430,哟嚯啦啦啦,4,-1
居然是个官方号,97520424,鹿啦啦鹿拉,5,-1
直接打钱吧，这个广告这么好,22735632,WylieTu,5,-1
快请我老婆代言[吃瓜][吃瓜][吃瓜],358274462,我开会员能干啥,4,-1
"你真的是官方？才二级？粉丝数还这么少？
想涨粉吗？冰冰爱吃鸭鸭，冰冰的工资要留着买漂亮衣服，懂？？？",176447081,认真箍牙的Irini_,4,-1
抽奖！！！,391951839,信仰虔诚820,5,-1
在，给冰冰来一吨周黑鸭，不然我就去砸了你,15791195,嗜血威少,5,-1
捞一下,288772552,机智勇敢的小飞机,4,-1
打钱吧,7904754,中年土狗郭二狗,6,-1
送几根鸭脖吧,8975817,AwLj1121,5,-1
你们家的鸭能做火车吗？,381866186,又拾拾捌文,5,-1
一个个太真实了[偷笑][偷笑],57588856,初晨晚心,5,-1
原来你在b站有号啊,327846375,allansuen,5,-1
抽？懂？,456108466,不爱吃芹菜哈哈,4,-1
在？抽一年的鸡爪？[妙啊],350267757,東門702,5,-1
这不抽个鸭舌庆祝庆祝[妙啊],290771371,众生无垢,5,-1
入站太晚连名都占没了[吃瓜],103534833,斯莱特林最后的院长,5,-1
抽一盒666G的绝味鸭脖[doge],32903558,丿灬紫月幽兰丶,5,-1
打钱吧[嫌弃],593769,春困丶夏乏,5,-1
抽奖！,191705821,灿安-,5,-1
在？抽份鸭架子呗,17418915,荡秋千的牛,5,-1
两千多粉丝，好惨一官方[OK],61571168,减肥总在行动中,4,-1
在？抽一车牛[doge],21776488,不让你找到的名字,3,-1
好家伙，原来涨粉秘籍是在冰冰的评论区留言[doge],435665559,司城熙然,4,-1
这你不给冰冰来个全年免费卡,45315787,白xiao柏,5,-1
你不得打钱啊，400万播放量，顶你多少广告费le[doge][doge][doge],31299819,乾煜同志,5,-1
你倒是先开个大会员啊,10429855,有个小白兔,5,-1
抽一份吧[tv_doge][tv_doge][tv_doge],40010706,是忆瞳麻麻吖,5,-1
没自己高仿号的粉丝多[妙啊],452999875,一只刚明白的笨蛋,3,-1
账号被占可还行[OK][OK],281015825,xxiaooyoung,4,-1
抽奖么[热词系列_知识增加],5810994,孤寂如歌,5,-1
回复 @gbfk7706 :行价如何[doge],412505596,精神分裂症重型患者,4,-1
没事多抽抽奖,26864944,要做有梦想的狗,5,-1
哈哈哈哈哈打钱,629294139,尤斯塔利斯,4,-1
还不快增加代言人[doge],489477,thy000,5,-1
在？从广埠屯给我包邮一份鸭架？？[doge],102401130,国服第一星妈666,5,-1
想吃,36499283,大龙猫去哪了,6,-1
好家伙，我以为是高仿[呆],397859137,小明小红和小华,4,-1
只要找冰冰代言，我天天买你家的吃！,51905278,大海有七条命,5,-1
在？抽个全鸭套,19846465,Y灬DD,4,-1
在？抽个鸭舌？,295390735,SelenaCloud,4,-1
买了你们家鸭鸭 是喜欢的女孩子推荐的[捂眼],154135337,我变成了一条狗_,5,-1
打钱！,477310740,就叫云溪吧,4,-1
你居然是官博啊,517681980,是慢慢慢慢,3,-1
不能喝和小孩坐一桌去，别搁这丢人现眼[doge][doge][doge],2066527470,神玗,3,-1
卧槽，二级官方号,572857270,bili_63085411482,4,-1
回复 @烟雨伴浮生 :[偷笑][偷笑][偷笑],82538257,我的名字太长记不住了,4,-1
有点数吧[doge][doge],169451241,-鹿小曦-,5,-1
那还不赶紧这条抽100个人送鸭舌,2456834,瓜大人,6,-1
差100多粉丝给他涨了，我要吃鸭子,315122314,奥利给韵,5,-1
鸭鸭你也太惨了,62667221,阿腾弟弟,5,-1
在？ 来一箱鸭舌  我家冰冰要吃,12398776,寒心冷域,6,-1
抽鸭脖鴨腿鸭舌鸭掌[滑稽],488439986,瀚海一粟舟,3,-1
竟然靠着这个视频涨了三千粉。。。。,387322026,粗茶淡饭白开水,5,-1
这……,86017245,安知非命,5,-1
回复 @柘木翻翻过 :哈哈哈哈哈哈现在三千多个啦[笑哭],384449588,不要不开心呀233酱,3,-1
打钱[doge],264430084,廖碧兒,5,-1
在？抽个鸭脖鸭架子[OK][OK][OK][OK],244372295,想吃煲仔饭的麦里兜,5,-1
大家快来欺负他[doge][OK],384165611,寄不出的一封信,4,-1
快欺负这个二级号,15837464,小红花Tonya,6,-1
关注了，太惨了,283034591,朕不是天蓬元帅,4,-1
"这居然是官号吗[热词系列_知识增加]
还是能欺负的二级号[doge]",32056636,改个名怎么就这么难,4,-1
回复 @柘木翻翻过 :现在有3000粉了，是蹭冰冰得的吗[滑稽]还是因为是新号,471737519,侏罗纪的佳,4,-1
回复 @侏罗纪的佳 :《不看冰冰的评论区都不知道b站有这么多官方号系列》╮(￣▽￣)╭,499728702,柘木翻翻过,4,-1
好家伙，不请自来,23927607,Miraiすきよ,5,-1
好吃吧,651534664,玄星云,3,-1
打钱,28022515,不走失,5,-1
你咋知道她吃得不是精武鸭脖和绝味鸭脖呢,5988139,回龙观精神医院淦主任,6,-1
个板板，一边玩克，有你莫斯,254081298,王郎恺,5,-1
打钱,409313997,DesignGO-sky,5,-1
冰冰帮你带了一波粉[doge],2078425,月亮好晒,6,-1
那不是你家的[doge],100020368,爱吃花椒喵喵酱,5,-1
回复 @柘木翻翻过 :3438个了[喜极而泣][喜极而泣],94327648,削崭割割,5,-1
过去瞅瞅你,321361568,青橘折耳,4,-1
打钱[doge],327950925,灰灰小饭桌儿,5,-1
